Date Of Stop,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Belts,Personal Injury,Property Damage,Fatal,Commercial License,HAZMAT,Commercial Vehicle,Alcohol,Work Zone,State,VehicleType,Year,Make,Model,Color,Violation Type,Charge,Article,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Geolocation
7/1/2014,20:09:00,MCP,"1st district, Rockville",KNOWINGLY DRIVING UNINSURED VEHICLE,NORBECK RD @ E GUDE DR,39.08863333,-77.13219667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,CHEVY,PICK UP,MAROON,Citation,17-107,Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0886333333333, -77.1321966666667)"
6/9/2015,0:13:00,MCP,"4th district, Wheaton",ATTEMPT BY DRIVER TO ELUDE POLICE IN OFFICIAL POLICE VEH. BY FLEEING ON FOOT,VEIRS MILL RD/EAST AVE,39.05845667,-77.04797,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002,CHEVROLET,BLAZER,BLACK,Citation,21-904(c2),Transportation Article,No,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0584566666667, -77.04797)"
8/29/2017,0:14:00,MCP,"4th district, Wheaton",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,BONIFANT/NOTLEY,39.091585,-77.01472667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,MERZ,TK,GREEN,Warning,13-401(h),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.091585, -77.0147266666667)"
10/1/2013,17:56:00,MCP,"5th district, Germantown",EXCEEDING MAXIMUM SPEED: 49 MPH IN A POSTED 40 MPH ZONE,MIDDLEBROOK RD/270 RAMP,39.17783833,-77.24283333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,MITS,TK,SILVER,Citation,21-801.1,Transportation Article,No,OTHER,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1778383333333, -77.2428333333333)"
2/26/2015,20:39:00,MCP,"5th district, Germantown",EXCEEDING MAXIMUM SPEED: 64 MPH IN A POSTED 55 MPH ZONE,SB I270/FATHER HURLEY BLVD,39.18701667,-77.25707333,No,No,No,No,No,No,No,No,No,No,VA,05 - Light Duty Truck,2011,GMC,TRUCK,WHITE,Citation,21-801.1,Transportation Article,No,WHITE,M,FREDERICKSBURG,VA,VA,A - Marked Patrol,"(39.1870166666667, -77.2570733333333)"
8/29/2017,0:28:00,MCP,"4th district, Wheaton",FAILURE TO DRIVE VEHICLE ON RIGHT HALF OF ROADWAY WHEN REQUIRED,BONIFANT/NOTLEY,39.09304667,-77.01582,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,FORD,E250,WHITE,Warning,21-301(a),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0930466666667, -77.01582)"
5/21/2015,22:45:00,MCP,"3rd district, Silver Spring",FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS,753 SILVER SPRING AVE,38.99185333,-77.02124333,No,No,No,No,No,No,No,No,No,No,NY,02 - Automobile,2003,LNDR,SUV,GREEN,Citation,16-116(a),Transportation Article,No,ASIAN,M,FLUSHING,NY,NY,A - Marked Patrol,"(38.9918533333333, -77.0212433333333)"
8/29/2017,0:28:00,MCP,"4th district, Wheaton",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,BONIFANT/NOTLEY,39.09304667,-77.01582,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,FORD,E250,WHITE,Warning,21-201(a1),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0930466666667, -77.01582)"
8/28/2017,23:09:00,MCP,"2nd district, Bethesda",FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS,7301 WAVERLY ST,38.98303167,-77.092455,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,HONDA,ACCORD,GRAY,Warning,16-116(a),Transportation Article,No,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9830316666667, -77.092455)"
12/11/2014,20:45:00,MCP,"5th district, Germantown",DRIVING  MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,18480 STONE HOLLOW DR,39.158405,-77.26737667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,LEXUS,TK,WHITE,Citation,16-101(a),Transportation Article,No,HISPANIC,M,CLARKSBURG,MD,MD,A - Marked Patrol,"(39.158405, -77.2673766666667)"
1/16/2015,10:04:00,MCP,"5th district, Germantown",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON REVOKED OUT-OF-STATE LICENSE,118 AT DAWSON FARM,39.17197,-77.27714,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2013,DODGE,DURANGO,SILVER,Citation,16-303(g),Transportation Article,No,BLACK,M,GERMANTOWN,MD,DC,Q - Marked Laser,"(39.17197, -77.27714)"
7/26/2014,1:51:00,MCP,Headquarters and Special Operations,FAILURE OF DRIVER DRIVING BELOW NORMAL SPEED OF TRAFFIC TO KEEP RIGHT,S/B 270 @ RT 28,39.14967667,-77.23366833,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,SATURN,SUV,RED,Citation,21-301(b),Transportation Article,No,HISPANIC,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(39.1496766666667, -77.2336683333333)"
2/21/2013,2:42:00,MCP,"3rd district, Silver Spring",DRIVING ON HWY. WITH OBSTRUCTED WINDSHIELD VIEW,NEW HAMPSHIRE AVE / ROUTE 200 (ICC),39.09081385,-76.99986197,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,HONDA,ACCORD,WHITE,Citation,21-1104(c),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.09081385, -76.9998619666667)"
2/18/2013,4:29:00,MCP,"3rd district, Silver Spring",FAILURE TO EQUIP VEH. WITH REQUIRED REAR STOP LAMP,NEW HAMPSHIRE @ LOCKWOOD DRIVE,39.06806355,-77.16166968,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,INFI,4S,SILVER,Citation,22-219(a),Transportation Article,No,BLACK,M,WASHINGTON,DC,MD,A - Marked Patrol,"(39.06806355, -77.1616696833333)"
10/1/2013,10:11:00,MCP,"3rd district, Silver Spring",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,COLESVILLE @ GEORGIA,38.99588647,-77.02863905,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2001,PONT,2S,SILVER,Citation,13-401(h),Transportation Article,No,WHITE,M,COLLEGE PARK,MD,MD,A - Marked Patrol,"(38.9958864666667, -77.02863905)"
4/3/2015,13:10:00,MCP,"3rd district, Silver Spring",FAILURE MOTOR VEH. DRIVER TO FURNISH WRITTEN I.D. INFO. ON UNATTENDED DAMAGED VEH.,650 UNIVERSITY BLVD E IN  PL 7-11,39.00017833,-77.04292333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,LINC,TK,BLACK,Citation,20-105(c),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0001783333333, -77.0429233333333)"
8/28/2017,23:09:00,MCP,"2nd district, Bethesda","FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND",7301 WAVERLY ST,38.98303167,-77.092455,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,HONDA,ACCORD,GRAY,Warning,22-201.1,Transportation Article,No,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9830316666667, -77.092455)"
11/19/2014,12:32:00,MCP,"3rd district, Silver Spring",FAILURE TO ATTACH VEHICLE REGISTRATION PLATES AT FRONT AND REAR,NB NEW HAMPSHIRE AVE/ LOCKWOOD DR,39.03976333,-76.98997167,No,No,No,No,No,No,No,No,No,No,DE,02 - Automobile,2010,BUICK,LUCERNE,SILVER,Citation,13-411(a),Transportation Article,No,BLACK,F,LAUREL,MD,MD,A - Marked Patrol,"(39.0397633333333, -76.9899716666667)"
9/30/2014,20:37:00,MCP,"2nd district, Bethesda",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,495/CONN AVE,39.00994,-77.064795,No,No,No,Yes,No,No,No,No,No,No,MD,02 - Automobile,1995,TOYOTA,CAMRY,BLACK,Citation,16-112(c),Transportation Article,No,ASIAN,M,SILVER SPRING,MD,LA,A - Marked Patrol,"(39.00994, -77.064795)"
8/28/2017,22:58:00,MCP,"4th district, Wheaton","FAILURE OF DR. TO MAKE LANE CHANGE TO AVAIL. LANE NOT IMMED. ADJ. TO STOPPED EMERG. VEH,",GEORGIA AVE / ARCOLA AVE,39.05208833,-77.05109,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2016,SCIO,4H,YELLOW,Warning,21-405(e1),Transportation Article,No,ASIAN,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0520883333333, -77.05109)"
9/30/2014,16:51:00,MCP,"5th district, Germantown",OPERATOR NOT RESTRAINED BY SEATBELT,FREDERICK RD @ RIDGE RD,,,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,1996,CHEV,TK,GREEN,Citation,22-412.3(b),Transportation Article,No,WHITE,M,SYKESVILLE,MD,MD,A - Marked Patrol,
1/28/2015,20:30:00,MCP,"2nd district, Bethesda",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,I495RAMP TO RIVER RD,38.98889167,-77.16069833,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2007,HOND,TK,BLACK,Citation,21-1124.2(d2),Transportation Article,No,WHITE,F,POTOMAC,MD,MD,A - Marked Patrol,"(38.9888916666667, -77.1606983333333)"
9/7/2014,0:33:00,MCP,"5th district, Germantown","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER 17-106, 26-204, 26-206, 27-103",VEIRS MILL ROAD AND ARBUTUS AVE,39.06681833,-77.10066333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,DODGE,INTREPID,GOLD,Citation,16-303(h),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0668183333333, -77.1006633333333)"
8/29/2014,11:39:00,MCP,"3rd district, Silver Spring",OPERATOR NOT RESTRAINED BY SEATBELT,BRIGGS CHANEY RD/CASTLE BLV,39.08536333,-76.95283167,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,CHEV,IMPALA,WHITE,Citation,22-412.3(b),Transportation Article,No,BLACK,M,BELTSVILLE,MD,MD,A - Marked Patrol,"(39.0853633333333, -76.9528316666667)"
9/8/2013,11:15:00,MCP,"5th district, Germantown",DRIVER WHEN TURNING LEFT FAIL TO YIELD RIGHT OF WAY TO VEHICLE APPROACHING FROM OPPOSITE DIRECTION,MIDDLEBROOK ROAD @ CENTURY BLVD,39.18535328,-77.26124802,No,No,No,Yes,No,No,No,No,No,No,MD,02 - Automobile,2009,TOYT,CAMRY,BLACK,Citation,21-402(a),Transportation Article,No,ASIAN,F,BETHESDA,MD,MD,A - Marked Patrol,"(39.1853532833333, -77.2612480166667)"
8/23/2015,14:41:00,MCP,"6th district, Gaithersburg / Montgomery Village","DRIVING, TO DRIVE MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION",WASHINGTONIAN BLVD @GRAND CORNER AVE,39.0746,-77.16560333,No,No,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,2006,CHRYSLER,PACIFICA,"BLUE, LIGHT",Citation,16-101(a),Transportation Article,No,BLACK,M,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.0746, -77.1656033333333)"
4/18/2013,7:41:00,MCP,"3rd district, Silver Spring",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,COLESVILLE RD/SOUTHWOOD AVE,39.02634113,-77.01132048,No,No,No,No,No,No,No,No,No,No,MD,28 - Other,2003,SATR,VUE SUV,BLUE,Citation,16-112(c),Transportation Article,No,HISPANIC,F,SUITLAND,MD,MD,A - Marked Patrol,"(39.0263411333333, -77.0113204833333)"
12/23/2013,9:24:00,MCP,Headquarters and Special Operations,DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,SB I270 @ I370,39.12052,-77.19877833,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,TOYOTA,AVALON,GOLD,Citation,21-1124.2(d2),Transportation Article,No,WHITE,F,FREDERICK,MD,MD,B - Unmarked Patrol,"(39.12052, -77.1987783333333)"
4/25/2013,8:47:00,MCP,"4th district, Wheaton",DRIVING VEHICLE ON HIGHWAY ON EXPIRED LICENSE,BEL PRE RD @ WEEPING WILLOW DR,39.0914593,-77.0665535,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,FORD,VN,WHITE,Citation,16-115(g),Transportation Article,No,BLACK,M,BOISE,MD,MD,A - Marked Patrol,"(39.0914593, -77.0665535)"
8/29/2017,1:31:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVER FAILING TO MAKE LEFT TURN FROM LEFT TURN LANE,SNOUFFER SCHOOL RD/GOSHEN RD,39.18403,-77.18304,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012,VOLKSWAGON,2D,BLACK,Warning,21-309(i),Transportation Article,No,HISPANIC,M,SEVERN,MD,MD,A - Marked Patrol,"(39.18403, -77.18304)"
8/28/2017,23:12:00,MCP,"3rd district, Silver Spring","PEDESTRIAN FAIL TO OBEY  ""UPRAISED HAND"" SIGNAL",FLOWER AVE @ PINEY BRANCH RD,38.99813667,-77.00331,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,No,HISPANIC,M,TAKOMA PARK,MD,XX,A - Marked Patrol,"(38.9981366666667, -77.00331)"
8/16/2013,21:55:00,MCP,"4th district, Wheaton",DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,ASPEN HILL AT GEORGIA,39.05855667,-77.04806667,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,1999,FORD,RANGER,BLUE,Citation,21-902(a1),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0585566666667, -77.0480666666667)"
9/12/2013,9:44:00,MCP,"4th district, Wheaton",FAILURE TO CARRY REGISTRATION CARD WITHIN VEHICLE,GOOD HOPE RD/ WINDMILL LN,39.10270833,-76.98160833,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,JEEP,4X4,BLACK,Citation,13-409(a),Transportation Article,No,BLACK,F,BURTONSVILLE,MD,MD,A - Marked Patrol,"(39.1027083333333, -76.9816083333333)"
9/2/2013,22:06:00,MCP,"4th district, Wheaton",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,UNIVERSITY BLV/ AMHEREST AVE,39.03630167,-77.02908167,No,No,No,No,No,No,No,No,No,No,MD,01 - Motorcycle,2002,FORD,E150,WHITE,Citation,13-409(b),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0363016666667, -77.0290816666667)"
8/2/2013,11:29:00,MCP,"1st district, Rockville",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,NORBECK RD / 1ST ST,39.08744333,-77.134355,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,LEXUS,GX470,"BLUE, DARK",Citation,13-401(h),Transportation Article,No,WHITE,F,BETHESDA,MD,MD,A - Marked Patrol,"(39.0874433333333, -77.134355)"
9/2/2013,12:06:00,MCP,"4th district, Wheaton",EXCEEDING MAXIMUM SPEED: 60 MPH IN A POSTED 40 MPH ZONE,UNIVERSITY BLVD W/ ORANGE DR,39.02948667,-77.02104667,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,CHRYSLER,4S,SILVER,Citation,21-801.1,Transportation Article,No,HISPANIC,M,ADELPHI,MD,MD,A - Marked Patrol,"(39.0294866666667, -77.0210466666667)"
7/12/2013,22:44:00,MCP,"6th district, Gaithersburg / Montgomery Village",HOLDER OF LEARNER'S PERMIT DRIVING W/O REQ. SUPERVISION,WOODFIELD RD & EMORY GROVE RD,39.151475,-77.17304167,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,TOYOTA,SIENNA,WHITE,Citation,16-105(b1),Transportation Article,No,WHITE,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.151475, -77.1730416666667)"
7/6/2013,0:55:00,MCP,"5th district, Germantown",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,270@MIDDLEBROOK,39.16882667,-77.24310167,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,DODG,4S,RED,Citation,13-401(h),Transportation Article,No,BLACK,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1688266666667, -77.2431016666667)"
7/29/2013,10:53:00,MCP,"3rd district, Silver Spring",OPERATING UNREGISTERED MOTOR VEHICLE ON HIGHWAY,KERWIN AND UNIVERSITY BLVD,,,No,No,No,No,No,No,No,No,No,No,WA,01 - Motorcycle,2001,TOYOTA,SEQUUIA,GOLD,Citation,13-401(b),Transportation Article,No,OTHER,M,SILVER SPRING,MD,WA,A - Marked Patrol,
6/13/2014,16:22:00,MCP,"4th district, Wheaton",EXCEEDING MAXIMUM SPEED: 39 MPH IN A POSTED 30 MPH ZONE,5300 BROOKVILLE RD,39.18424667,-77.10357333,No,No,No,No,No,No,No,No,No,No,PA,02 - Automobile,2004,OLDS,OLDMOBILE,SILVER,Citation,21-801.1,Transportation Article,No,WHITE,M,COCHRANVILLE,PA,PA,E - Marked Stationary Radar,"(39.1842466666667, -77.1035733333333)"
2/22/2013,11:56:00,MCP,"3rd district, Silver Spring",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,UNIV BLVD E/E.FRANKLIN,39.0122223,-77.00233963,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1998,DODG,INTREPID,WHITE,Citation,16-303(c),Transportation Article,No,BLACK,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(39.0122223, -77.0023396333333)"
11/11/2013,17:28:00,MCP,"3rd district, Silver Spring",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,FAIRLAND RD/29,39.077985,-76.96111333,No,No,No,No,No,Yes,No,No,No,No,MD,02 - Automobile,2011,FORD,TK,TAN,Citation,21-1124.2(d2),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.077985, -76.9611133333333)"
5/2/2013,10:15:00,MCP,"4th district, Wheaton","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER 17-106, 26-204, 26-206, 27-103",RANDOLPH RD./BLUHILL RD.,39.058988,-77.06402855,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1990,ACURA,INTEGRA,RED,Citation,16-303(h),Transportation Article,No,WHITE,M,ADELPHI,MD,XX,A - Marked Patrol,"(39.058988, -77.06402855)"
5/24/2013,15:17:00,MCP,"4th district, Wheaton",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,WELLER RD @ BUSHEY DR,39.06603667,-77.080475,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1999,JEEP,TRK,GREEN,Citation,13-401(h),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0660366666667, -77.080475)"
8/29/2017,1:46:00,MCP,"6th district, Gaithersburg / Montgomery Village",FAILURE TO DRIVE VEHICLE ON RIGHT HALF OF ROADWAY WHEN REQUIRED,EMORY GROVE / WOODFIELD RD,39.156905,-77.18386,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,TOYOTA,COROLLA,WHITE,Warning,21-301(a),Transportation Article,No,WHITE,F,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.156905, -77.18386)"
8/29/2017,1:57:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,MVA / 355,39.155185,-77.20811667,No,No,No,No,No,No,No,No,No,No,MD,01 - Motorcycle,2009,TOYOTA,PRIUS,GRAY,Warning,21-201(a1),Transportation Article,No,BLACK,M,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.155185, -77.2081166666667)"
1/13/2016,17:00:00,MCP,"1st district, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,VEIRS MILL / RANDOLPH RD,39.05649833,-77.08361667,No,No,No,No,No,No,No,No,No,No,XX,28 - Other,0,XX,XX,N/A,Citation,21-503(c),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0564983333333, -77.0836166666667)"
8/13/2014,17:37:00,MCP,"1st district, Rockville",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,SHADY GROVE RD @ OAKMONT AVE,39.12801,-77.17130833,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,HONDA,ACCORD  4DR,SILVER,Citation,13-401(h),Transportation Article,No,WHITE,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.12801, -77.1713083333333)"
7/1/2013,0:12:00,MCP,"2nd district, Bethesda",DRIVING TO DRIVE MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,UNIVERSITY BLVD / DRUMM AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,FORD,CV,BLUE,Citation,16-101(a),Transportation Article,No,BLACK,M,COLUMBIA,MD,MD,A - Marked Patrol,
8/8/2013,23:46:00,MCP,"3rd district, Silver Spring",DRIVER FAILURE TO GIVE REQUIRED SIGNAL OF INTENTION TO TURN,29 NB EXIT RAMP AT BRIGGS CHANEY RD,39.08361833,-76.9491,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,CHEVY,IMPALA,TAN,Citation,21-604(d),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0836183333333, -76.9491)"
7/1/2014,13:06:00,MCP,"6th district, Gaithersburg / Montgomery Village",FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS,WATKINS MILL RD/ STEDWICK RD,39.169885,-77.209095,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,BMW,325I,BLACK,Citation,16-116(a),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.169885, -77.209095)"
9/13/2013,23:56:00,MCP,"3rd district, Silver Spring",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,BRIGGS CHANEY RD AT OUTLET DRIVE,39.08263833,-76.94761333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,TOYT,4S,WHITE,Citation,16-112(c),Transportation Article,No,WHITE,F,COLLEGE PARK,MD,MD,A - Marked Patrol,"(39.0826383333333, -76.9476133333333)"
7/22/2013,10:29:00,MCP,"4th district, Wheaton",POSSESSING SUSPENDED LIC.,GEORGIA AVE @ RANDOLPH RD,39.06363,-77.04021833,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002,BUICK,CENTURY,BLUE,Citation,16-301(j),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.06363, -77.0402183333333)"
7/2/2013,12:26:00,MCP,"6th district, Gaithersburg / Montgomery Village",EXCEEDING MAXIMUM SPEED: 56 MPH IN A POSTED 40 MPH ZONE,FREDERICK RD @ PROFESSIONAL DRIVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1998,DODGE,NEON,TAN,Citation,21-801.1,Transportation Article,No,BLACK,M,GAITHERSBURG,MD,MD,Q - Marked Laser,
5/26/2014,8:38:00,MCP,"4th district, Wheaton",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,NEW HAMPSHIRE AVE. @ TREE LAWN DR,39.145345,-77.00575,No,Yes,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,2006,CHEV,SU,BLACK,Citation,13-411(d),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.145345, -77.00575)"
11/28/2013,0:18:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,OLD GEORGETOWN RD/DEL REY AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,ACURA,RSX,RED,Citation,21-902(a1),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,
11/29/2013,11:21:00,MCP,"4th district, Wheaton",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,LAYHILL RD AND NORWOOD RD,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,HUMMER,H3,GRAY,Warning,13-411(f),Transportation Article,No,WHITE,M,OLNEY,MD,MD,A - Marked Patrol,
5/14/2013,22:44:00,MCP,"1st district, Rockville",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,NB HUNGERFORD DR/COLLEGE PKW,39.10224833,-77.15515833,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,MAZDA,3,SILVER,Citation,13-411(d),Transportation Article,No,WHITE,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1022483333333, -77.1551583333333)"
5/27/2013,14:33:00,MCP,"3rd district, Silver Spring",POSSESSING FICTITIOUS LIC.,11300 BLK LOCKWOOD DR,39.04038833,-76.98887,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1999,CHEV,MALIBU,WHITE,Citation,16-301(k),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0403883333333, -76.98887)"
8/29/2017,1:57:00,MCP,"6th district, Gaithersburg / Montgomery Village",FAILING TO SECURE CHILD UNDER AGE 8 IN CHILD SAFETY SEAT WHEN TRANSPORTING IN MOTOR VEHICLE,MVA / 355,39.155185,-77.20811667,No,No,No,No,No,No,No,No,No,No,MD,01 - Motorcycle,2009,TOYOTA,PRIUS,GRAY,Warning,22-412.2(d),Transportation Article,No,BLACK,M,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.155185, -77.2081166666667)"
9/6/2013,16:12:00,MCP,"1st district, Rockville",FAILURE TO ATTACH VEHICLE REGISTRATION PLATES AT FRONT AND REAR,POSTOAK/ENID,39.05271833,-77.17354833,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2008,ACURA,TSX,GRAY,Citation,13-411(a),Transportation Article,No,ASIAN,M,BOYDS,MD,MD,A - Marked Patrol,"(39.0527183333333, -77.1735483333333)"
